,combination,count,freq,iteration
6030,ant-strong_mut-weak,1,0.041666667,9129
6031,ant-weak_mut-absent,4,0.166666667,9129
6032,ant-weak_mut-weak,3,0.125,9129
6033,ant-absent_mut-absent,4,0.166666667,9128
6034,ant-strong_mut-absent,8,0.333333333,9128
6035,ant-strong_mut-strong,2,0.083333333,9128
6036,ant-strong_mut-weak,4,0.166666667,9128
6037,ant-weak_mut-absent,5,0.208333333,9128
6038,ant-weak_mut-weak,1,0.041666667,9128
6039,ant-absent_mut-absent,1,0.041666667,9127
6040,ant-absent_mut-strong,1,0.041666667,9127
6041,ant-strong_mut-absent,10,0.416666667,9127
6042,ant-strong_mut-weak,5,0.208333333,9127
6043,ant-weak_mut-absent,6,0.25,9127
6044,ant-weak_mut-strong,1,0.041666667,9127
6045,ant-absent_mut-absent,2,0.083333333,9126
6046,ant-strong_mut-absent,8,0.333333333,9126
6047,ant-strong_mut-strong,2,0.083333333,9126
6048,ant-strong_mut-weak,4,0.166666667,9126
6049,ant-weak_mut-absent,7,0.291666667,9126
6050,ant-weak_mut-weak,1,0.041666667,9126
6051,ant-absent_mut-absent,3,0.125,9125
6052,ant-absent_mut-weak,1,0.041666667,9125
6053,ant-strong_mut-absent,9,0.375,9125
6054,ant-strong_mut-strong,2,0.083333333,9125
6055,ant-strong_mut-weak,4,0.166666667,9125
6056,ant-weak_mut-absent,4,0.166666667,9125
6057,ant-weak_mut-weak,1,0.041666667,9125
6058,ant-absent_mut-absent,4,0.166666667,9124
6059,ant-strong_mut-absent,9,0.375,9124
6060,ant-strong_mut-strong,2,0.083333333,9124
6061,ant-strong_mut-weak,4,0.166666667,9124
6062,ant-weak_mut-absent,4,0.166666667,9124
6063,ant-weak_mut-weak,1,0.041666667,9124
6064,ant-absent_mut-absent,1,0.041666667,9123
6065,ant-absent_mut-weak,2,0.083333333,9123
6066,ant-strong_mut-absent,11,0.458333333,9123
6067,ant-strong_mut-strong,2,0.083333333,9123
6068,ant-strong_mut-weak,2,0.083333333,9123
6069,ant-weak_mut-absent,4,0.166666667,9123
6070,ant-weak_mut-weak,2,0.083333333,9123
6071,ant-absent_mut-absent,4,0.166666667,9122
6072,ant-absent_mut-strong,1,0.041666667,9122
6073,ant-strong_mut-absent,8,0.333333333,9122
6074,ant-strong_mut-strong,1,0.041666667,9122
6075,ant-strong_mut-weak,5,0.208333333,9122
6076,ant-weak_mut-absent,4,0.166666667,9122
6077,ant-weak_mut-weak,1,0.041666667,9122
6078,ant-absent_mut-absent,2,0.083333333,9121
6079,ant-absent_mut-strong,1,0.041666667,9121
6080,ant-absent_mut-weak,1,0.041666667,9121
6081,ant-strong_mut-absent,10,0.416666667,9121
6082,ant-strong_mut-strong,1,0.041666667,9121
6083,ant-strong_mut-weak,2,0.083333333,9121
6084,ant-weak_mut-absent,4,0.166666667,9121
6085,ant-weak_mut-weak,3,0.125,9121
6086,ant-absent_mut-absent,2,0.083333333,9120
6087,ant-absent_mut-weak,2,0.083333333,9120
6088,ant-strong_mut-absent,14,0.583333333,9120
6089,ant-strong_mut-weak,2,0.083333333,9120
6090,ant-weak_mut-absent,2,0.083333333,9120
6091,ant-weak_mut-strong,2,0.083333333,9120
6092,ant-absent_mut-absent,2,0.083333333,9119
6093,ant-absent_mut-strong,1,0.041666667,9119
6094,ant-absent_mut-weak,1,0.041666667,9119
6095,ant-strong_mut-absent,13,0.541666667,9119
6096,ant-strong_mut-weak,1,0.041666667,9119
6097,ant-weak_mut-absent,3,0.125,9119
6098,ant-weak_mut-strong,1,0.041666667,9119
6099,ant-weak_mut-weak,2,0.083333333,9119
6100,ant-absent_mut-absent,3,0.125,9118
6101,ant-strong_mut-absent,9,0.375,9118
6102,ant-strong_mut-strong,2,0.083333333,9118
6103,ant-strong_mut-weak,4,0.166666667,9118
6104,ant-weak_mut-absent,6,0.25,9118
6105,ant-absent_mut-absent,2,0.083333333,9117
6106,ant-absent_mut-weak,3,0.125,9117
6107,ant-strong_mut-absent,10,0.416666667,9117
6108,ant-strong_mut-strong,2,0.083333333,9117
6109,ant-strong_mut-weak,1,0.041666667,9117
6110,ant-weak_mut-absent,5,0.208333333,9117
6111,ant-weak_mut-weak,1,0.041666667,9117
6112,ant-absent_mut-absent,5,0.208333333,9116
6113,ant-strong_mut-absent,9,0.375,9116
6114,ant-strong_mut-strong,1,0.041666667,9116
6115,ant-strong_mut-weak,5,0.208333333,9116
6116,ant-weak_mut-absent,2,0.083333333,9116
6117,ant-weak_mut-strong,1,0.041666667,9116
6118,ant-weak_mut-weak,1,0.041666667,9116
6119,ant-absent_mut-absent,3,0.125,9115
6120,ant-strong_mut-absent,9,0.375,9115
6121,ant-strong_mut-strong,2,0.083333333,9115
6122,ant-strong_mut-weak,3,0.125,9115
6123,ant-weak_mut-absent,5,0.208333333,9115
6124,ant-weak_mut-weak,2,0.083333333,9115
6125,ant-absent_mut-absent,3,0.125,9114
6126,ant-absent_mut-weak,1,0.041666667,9114
6127,ant-strong_mut-absent,10,0.416666667,9114
6128,ant-strong_mut-strong,2,0.083333333,9114
6129,ant-strong_mut-weak,3,0.125,9114
6130,ant-weak_mut-absent,4,0.166666667,9114
6131,ant-weak_mut-weak,1,0.041666667,9114
6132,ant-absent_mut-absent,2,0.083333333,9113
6133,ant-absent_mut-strong,1,0.041666667,9113
6134,ant-absent_mut-weak,1,0.041666667,9113
6135,ant-strong_mut-absent,12,0.5,9113
6136,ant-strong_mut-weak,3,0.125,9113
6137,ant-weak_mut-absent,3,0.125,9113
6138,ant-weak_mut-strong,1,0.041666667,9113
6139,ant-weak_mut-weak,1,0.041666667,9113
6140,ant-absent_mut-absent,2,0.083333333,9112
6141,ant-absent_mut-weak,1,0.041666667,9112
6142,ant-strong_mut-absent,9,0.375,9112
6143,ant-strong_mut-strong,1,0.041666667,9112
6144,ant-strong_mut-weak,3,0.125,9112
6145,ant-weak_mut-absent,7,0.291666667,9112
6146,ant-weak_mut-strong,1,0.041666667,9112
6147,ant-absent_mut-absent,4,0.166666667,9111
6148,ant-strong_mut-absent,9,0.375,9111
6149,ant-strong_mut-strong,1,0.041666667,9111
6150,ant-strong_mut-weak,4,0.166666667,9111
6151,ant-weak_mut-absent,5,0.208333333,9111
6152,ant-weak_mut-strong,1,0.041666667,9111
6153,ant-absent_mut-absent,3,0.125,9110
6154,ant-absent_mut-strong,1,0.041666667,9110
6155,ant-absent_mut-weak,1,0.041666667,9110
6156,ant-strong_mut-absent,9,0.375,9110
6157,ant-strong_mut-weak,4,0.166666667,9110
6158,ant-weak_mut-absent,5,0.208333333,9110
6159,ant-weak_mut-strong,1,0.041666667,9110
6160,ant-absent_mut-absent,4,0.166666667,9109
6161,ant-absent_mut-strong,1,0.041666667,9109
6162,ant-strong_mut-absent,9,0.375,9109
6163,ant-strong_mut-strong,1,0.041666667,9109
6164,ant-strong_mut-weak,4,0.166666667,9109
6165,ant-weak_mut-absent,3,0.125,9109
6166,ant-weak_mut-weak,2,0.083333333,9109
6167,ant-absent_mut-absent,2,0.083333333,9108
6168,ant-absent_mut-strong,2,0.083333333,9108
6169,ant-absent_mut-weak,1,0.041666667,9108
6170,ant-strong_mut-absent,13,0.541666667,9108
6171,ant-strong_mut-weak,3,0.125,9108
6172,ant-weak_mut-absent,3,0.125,9108
6173,ant-absent_mut-absent,3,0.125,9107
6174,ant-strong_mut-absent,9,0.375,9107
6175,ant-strong_mut-strong,1,0.041666667,9107
6176,ant-strong_mut-weak,3,0.125,9107
6177,ant-weak_mut-absent,5,0.208333333,9107
6178,ant-weak_mut-strong,1,0.041666667,9107
6179,ant-weak_mut-weak,2,0.083333333,9107
6180,ant-absent_mut-absent,3,0.125,9106
6181,ant-absent_mut-strong,1,0.041666667,9106
6182,ant-absent_mut-weak,1,0.041666667,9106
6183,ant-strong_mut-absent,10,0.416666667,9106
6184,ant-strong_mut-strong,1,0.041666667,9106
6185,ant-strong_mut-weak,5,0.208333333,9106
6186,ant-weak_mut-absent,3,0.125,9106
6187,ant-absent_mut-absent,1,0.041666667,9105
6188,ant-absent_mut-weak,2,0.083333333,9105
6189,ant-strong_mut-absent,11,0.458333333,9105
6190,ant-strong_mut-strong,2,0.083333333,9105
6191,ant-strong_mut-weak,3,0.125,9105
6192,ant-weak_mut-absent,4,0.166666667,9105
6193,ant-weak_mut-weak,1,0.041666667,9105
6194,ant-absent_mut-absent,5,0.208333333,9104
6195,ant-strong_mut-absent,7,0.291666667,9104
6196,ant-strong_mut-strong,2,0.083333333,9104
6197,ant-strong_mut-weak,5,0.208333333,9104
6198,ant-weak_mut-absent,4,0.166666667,9104
6199,ant-weak_mut-weak,1,0.041666667,9104
6200,ant-absent_mut-absent,4,0.166666667,9103
6201,ant-absent_mut-weak,2,0.083333333,9103
6202,ant-strong_mut-absent,10,0.416666667,9103
6203,ant-strong_mut-strong,2,0.083333333,9103
6204,ant-strong_mut-weak,1,0.041666667,9103
6205,ant-weak_mut-absent,4,0.166666667,9103
6206,ant-weak_mut-weak,1,0.041666667,9103
6207,ant-absent_mut-absent,2,0.083333333,9102
6208,ant-absent_mut-weak,2,0.083333333,9102
6209,ant-strong_mut-absent,10,0.416666667,9102
6210,ant-strong_mut-strong,2,0.083333333,9102
6211,ant-strong_mut-weak,2,0.083333333,9102
6212,ant-weak_mut-absent,6,0.25,9102
6213,ant-absent_mut-absent,3,0.125,9101
6214,ant-strong_mut-absent,11,0.458333333,9101
6215,ant-strong_mut-strong,1,0.041666667,9101
6216,ant-strong_mut-weak,3,0.125,9101
6217,ant-weak_mut-absent,3,0.125,9101
6218,ant-weak_mut-strong,1,0.041666667,9101
6219,ant-weak_mut-weak,2,0.083333333,9101
6220,ant-absent_mut-absent,4,0.166666667,9100
6221,ant-absent_mut-weak,1,0.041666667,9100
6222,ant-strong_mut-absent,9,0.375,9100
6223,ant-strong_mut-strong,1,0.041666667,9100
6224,ant-strong_mut-weak,3,0.125,9100
6225,ant-weak_mut-absent,3,0.125,9100
6226,ant-weak_mut-strong,1,0.041666667,9100
6227,ant-weak_mut-weak,2,0.083333333,9100
6228,ant-absent_mut-absent,2,0.083333333,9099
6229,ant-absent_mut-strong,1,0.041666667,9099
6230,ant-absent_mut-weak,1,0.041666667,9099
6231,ant-strong_mut-absent,10,0.416666667,9099
6232,ant-strong_mut-strong,1,0.041666667,9099
6233,ant-strong_mut-weak,4,0.166666667,9099
6234,ant-weak_mut-absent,5,0.208333333,9099
6235,ant-absent_mut-absent,3,0.125,9098
6236,ant-absent_mut-weak,1,0.041666667,9098
6237,ant-strong_mut-absent,11,0.458333333,9098
6238,ant-strong_mut-strong,2,0.083333333,9098
6239,ant-strong_mut-weak,3,0.125,9098
6240,ant-weak_mut-absent,3,0.125,9098
6241,ant-weak_mut-weak,1,0.041666667,9098
6242,ant-absent_mut-absent,3,0.125,9097
6243,ant-absent_mut-weak,2,0.083333333,9097
6244,ant-strong_mut-absent,9,0.375,9097
6245,ant-strong_mut-strong,2,0.083333333,9097
6246,ant-strong_mut-weak,4,0.166666667,9097
6247,ant-weak_mut-absent,4,0.166666667,9097
6248,ant-absent_mut-absent,1,0.041666667,9096
6249,ant-absent_mut-strong,1,0.041666667,9096
6250,ant-absent_mut-weak,3,0.125,9096
6251,ant-strong_mut-absent,10,0.416666667,9096
6252,ant-strong_mut-strong,1,0.041666667,9096
6253,ant-strong_mut-weak,1,0.041666667,9096
6254,ant-weak_mut-absent,6,0.25,9096
6255,ant-weak_mut-weak,1,0.041666667,9096
6256,ant-absent_mut-absent,1,0.041666667,9095
6257,ant-absent_mut-strong,1,0.041666667,9095
6258,ant-absent_mut-weak,2,0.083333333,9095
6259,ant-strong_mut-absent,10,0.416666667,9095
6260,ant-strong_mut-strong,1,0.041666667,9095
6261,ant-strong_mut-weak,3,0.125,9095
6262,ant-weak_mut-absent,5,0.208333333,9095
6263,ant-weak_mut-weak,1,0.041666667,9095
6264,ant-absent_mut-absent,2,0.083333333,9094
6265,ant-absent_mut-strong,1,0.041666667,9094
6266,ant-absent_mut-weak,2,0.083333333,9094
6267,ant-strong_mut-absent,9,0.375,9094
6268,ant-strong_mut-strong,1,0.041666667,9094
6269,ant-strong_mut-weak,4,0.166666667,9094
6270,ant-weak_mut-absent,5,0.208333333,9094
6271,ant-absent_mut-absent,3,0.125,9093
6272,ant-absent_mut-strong,1,0.041666667,9093
6273,ant-strong_mut-absent,11,0.458333333,9093
6274,ant-strong_mut-strong,1,0.041666667,9093
6275,ant-strong_mut-weak,3,0.125,9093
6276,ant-weak_mut-absent,4,0.166666667,9093
6277,ant-weak_mut-weak,1,0.041666667,9093
6278,ant-absent_mut-absent,3,0.125,9092
6279,ant-strong_mut-absent,11,0.458333333,9092
6280,ant-strong_mut-weak,4,0.166666667,9092
6281,ant-weak_mut-absent,4,0.166666667,9092
6282,ant-weak_mut-strong,2,0.083333333,9092
6283,ant-absent_mut-absent,3,0.125,9091
6284,ant-absent_mut-weak,1,0.041666667,9091
6285,ant-strong_mut-absent,12,0.5,9091
6286,ant-strong_mut-strong,2,0.083333333,9091
6287,ant-strong_mut-weak,2,0.083333333,9091
6288,ant-weak_mut-absent,3,0.125,9091
6289,ant-weak_mut-weak,1,0.041666667,9091
6290,ant-absent_mut-absent,2,0.083333333,9090
6291,ant-absent_mut-strong,1,0.041666667,9090
6292,ant-strong_mut-absent,9,0.375,9090
6293,ant-strong_mut-strong,1,0.041666667,9090
6294,ant-strong_mut-weak,5,0.208333333,9090
6295,ant-weak_mut-absent,6,0.25,9090
6296,ant-absent_mut-absent,2,0.083333333,9089
6297,ant-absent_mut-weak,1,0.041666667,9089
6298,ant-strong_mut-absent,14,0.583333333,9089
6299,ant-strong_mut-strong,2,0.083333333,9089
6300,ant-strong_mut-weak,2,0.083333333,9089
6301,ant-weak_mut-absent,1,0.041666667,9089
6302,ant-weak_mut-weak,2,0.083333333,9089
6303,ant-absent_mut-absent,4,0.166666667,9088
6304,ant-absent_mut-weak,1,0.041666667,9088
6305,ant-strong_mut-absent,11,0.458333333,9088
6306,ant-strong_mut-weak,5,0.208333333,9088
6307,ant-weak_mut-absent,1,0.041666667,9088
6308,ant-weak_mut-strong,2,0.083333333,9088
6309,ant-absent_mut-absent,2,0.083333333,9087
6310,ant-absent_mut-weak,2,0.083333333,9087
6311,ant-strong_mut-absent,9,0.375,9087
6312,ant-strong_mut-strong,1,0.041666667,9087
6313,ant-strong_mut-weak,4,0.166666667,9087
6314,ant-weak_mut-absent,5,0.208333333,9087
6315,ant-weak_mut-strong,1,0.041666667,9087
6316,ant-absent_mut-absent,2,0.083333333,9086
6317,ant-strong_mut-absent,10,0.416666667,9086
6318,ant-strong_mut-strong,1,0.041666667,9086
6319,ant-strong_mut-weak,4,0.166666667,9086
6320,ant-weak_mut-absent,5,0.208333333,9086
6321,ant-weak_mut-strong,1,0.041666667,9086
6322,ant-weak_mut-weak,1,0.041666667,9086
6323,ant-absent_mut-absent,4,0.166666667,9085
6324,ant-strong_mut-absent,9,0.375,9085
6325,ant-strong_mut-strong,1,0.041666667,9085
6326,ant-strong_mut-weak,4,0.166666667,9085
6327,ant-weak_mut-absent,4,0.166666667,9085
6328,ant-weak_mut-strong,1,0.041666667,9085
6329,ant-weak_mut-weak,1,0.041666667,9085
6330,ant-absent_mut-absent,3,0.125,9084
6331,ant-absent_mut-weak,1,0.041666667,9084
6332,ant-strong_mut-absent,12,0.5,9084
6333,ant-strong_mut-strong,1,0.041666667,9084
6334,ant-strong_mut-weak,2,0.083333333,9084
6335,ant-weak_mut-absent,2,0.083333333,9084
6336,ant-weak_mut-strong,1,0.041666667,9084
6337,ant-weak_mut-weak,2,0.083333333,9084
6338,ant-absent_mut-absent,5,0.208333333,9083
6339,ant-strong_mut-absent,8,0.333333333,9083
6340,ant-strong_mut-strong,1,0.041666667,9083
6341,ant-strong_mut-weak,5,0.208333333,9083
6342,ant-weak_mut-absent,4,0.166666667,9083
6343,ant-weak_mut-strong,1,0.041666667,9083
6344,ant-absent_mut-absent,5,0.208333333,9082
6345,ant-strong_mut-absent,8,0.333333333,9082
6346,ant-strong_mut-strong,2,0.083333333,9082
6347,ant-strong_mut-weak,5,0.208333333,9082
6348,ant-weak_mut-absent,3,0.125,9082
6349,ant-weak_mut-weak,1,0.041666667,9082
6350,ant-absent_mut-absent,2,0.083333333,9081
6351,ant-absent_mut-strong,1,0.041666667,9081
6352,ant-absent_mut-weak,1,0.041666667,9081
6353,ant-strong_mut-absent,11,0.458333333,9081
6354,ant-strong_mut-strong,1,0.041666667,9081
6355,ant-strong_mut-weak,3,0.125,9081
6356,ant-weak_mut-absent,5,0.208333333,9081
6357,ant-absent_mut-absent,1,0.041666667,9080
6358,ant-absent_mut-strong,1,0.041666667,9080
6359,ant-absent_mut-weak,1,0.041666667,9080
6360,ant-strong_mut-absent,10,0.416666667,9080
6361,ant-strong_mut-strong,1,0.041666667,9080
6362,ant-strong_mut-weak,3,0.125,9080
6363,ant-weak_mut-absent,5,0.208333333,9080
6364,ant-weak_mut-weak,2,0.083333333,9080
6365,ant-absent_mut-absent,2,0.083333333,9079
6366,ant-absent_mut-weak,1,0.041666667,9079
6367,ant-strong_mut-absent,9,0.375,9079
6368,ant-strong_mut-strong,2,0.083333333,9079
6369,ant-strong_mut-weak,3,0.125,9079
6370,ant-weak_mut-absent,5,0.208333333,9079
6371,ant-weak_mut-weak,2,0.083333333,9079
6372,ant-absent_mut-absent,3,0.125,9078
6373,ant-strong_mut-absent,11,0.458333333,9078
6374,ant-strong_mut-strong,2,0.083333333,9078
6375,ant-strong_mut-weak,2,0.083333333,9078
6376,ant-weak_mut-absent,2,0.083333333,9078
6377,ant-weak_mut-weak,4,0.166666667,9078
6378,ant-absent_mut-absent,2,0.083333333,9077
6379,ant-absent_mut-weak,1,0.041666667,9077
6380,ant-strong_mut-absent,11,0.458333333,9077
6381,ant-strong_mut-strong,2,0.083333333,9077
6382,ant-strong_mut-weak,1,0.041666667,9077
6383,ant-weak_mut-absent,5,0.208333333,9077
6384,ant-weak_mut-weak,2,0.083333333,9077
6385,ant-absent_mut-absent,3,0.125,9076
6386,ant-absent_mut-weak,1,0.041666667,9076
6387,ant-strong_mut-absent,10,0.416666667,9076
6388,ant-strong_mut-strong,1,0.041666667,9076
6389,ant-strong_mut-weak,3,0.125,9076
6390,ant-weak_mut-absent,4,0.166666667,9076
6391,ant-weak_mut-strong,1,0.041666667,9076
6392,ant-weak_mut-weak,1,0.041666667,9076
6393,ant-absent_mut-absent,3,0.125,9075
6394,ant-absent_mut-weak,1,0.041666667,9075
6395,ant-strong_mut-absent,12,0.5,9075
6396,ant-strong_mut-weak,3,0.125,9075
6397,ant-weak_mut-absent,2,0.083333333,9075
6398,ant-weak_mut-strong,2,0.083333333,9075
6399,ant-weak_mut-weak,1,0.041666667,9075
6400,ant-absent_mut-absent,2,0.083333333,9074
6401,ant-absent_mut-weak,2,0.083333333,9074
6402,ant-strong_mut-absent,8,0.333333333,9074
6403,ant-strong_mut-strong,1,0.041666667,9074
6404,ant-strong_mut-weak,4,0.166666667,9074
6405,ant-weak_mut-absent,6,0.25,9074
6406,ant-weak_mut-strong,1,0.041666667,9074
6407,ant-absent_mut-absent,1,0.041666667,9073
6408,ant-absent_mut-weak,2,0.083333333,9073
6409,ant-strong_mut-absent,12,0.5,9073
6410,ant-strong_mut-strong,1,0.041666667,9073
6411,ant-strong_mut-weak,1,0.041666667,9073
6412,ant-weak_mut-absent,4,0.166666667,9073
6413,ant-weak_mut-strong,1,0.041666667,9073
6414,ant-weak_mut-weak,2,0.083333333,9073
6415,ant-absent_mut-absent,3,0.125,9072
6416,ant-strong_mut-absent,12,0.5,9072
6417,ant-strong_mut-strong,1,0.041666667,9072
6418,ant-strong_mut-weak,3,0.125,9072
6419,ant-weak_mut-absent,3,0.125,9072
6420,ant-weak_mut-strong,1,0.041666667,9072
6421,ant-weak_mut-weak,1,0.041666667,9072
6422,ant-absent_mut-absent,1,0.041666667,9071
6423,ant-absent_mut-strong,2,0.083333333,9071
6424,ant-strong_mut-absent,11,0.458333333,9071
6425,ant-strong_mut-weak,4,0.166666667,9071
6426,ant-weak_mut-absent,5,0.208333333,9071
6427,ant-weak_mut-weak,1,0.041666667,9071
6428,ant-absent_mut-absent,3,0.125,9070
6429,ant-absent_mut-weak,1,0.041666667,9070
6430,ant-strong_mut-absent,9,0.375,9070
6431,ant-strong_mut-strong,2,0.083333333,9070
6432,ant-strong_mut-weak,2,0.083333333,9070
6433,ant-weak_mut-absent,5,0.208333333,9070
6434,ant-weak_mut-weak,2,0.083333333,9070
6435,ant-absent_mut-absent,1,0.041666667,9069
6436,ant-strong_mut-absent,9,0.375,9069
6437,ant-strong_mut-strong,2,0.083333333,9069
6438,ant-strong_mut-weak,4,0.166666667,9069
6439,ant-weak_mut-absent,7,0.291666667,9069
6440,ant-weak_mut-weak,1,0.041666667,9069
6441,ant-absent_mut-absent,2,0.083333333,9068
6442,ant-absent_mut-strong,1,0.041666667,9068
6443,ant-strong_mut-absent,12,0.5,9068
6444,ant-strong_mut-strong,1,0.041666667,9068
6445,ant-strong_mut-weak,4,0.166666667,9068
6446,ant-weak_mut-absent,3,0.125,9068
6447,ant-weak_mut-weak,1,0.041666667,9068
6448,ant-absent_mut-absent,1,0.041666667,9067
6449,ant-strong_mut-absent,9,0.375,9067
6450,ant-strong_mut-strong,1,0.041666667,9067
6451,ant-strong_mut-weak,5,0.208333333,9067
6452,ant-weak_mut-absent,7,0.291666667,9067
6453,ant-weak_mut-strong,1,0.041666667,9067
6454,ant-absent_mut-absent,4,0.166666667,9066
6455,ant-absent_mut-strong,1,0.041666667,9066
6456,ant-strong_mut-absent,10,0.416666667,9066
6457,ant-strong_mut-strong,1,0.041666667,9066
6458,ant-strong_mut-weak,4,0.166666667,9066
6459,ant-weak_mut-absent,3,0.125,9066
6460,ant-weak_mut-weak,1,0.041666667,9066
6461,ant-absent_mut-absent,2,0.083333333,9065
6462,ant-absent_mut-weak,1,0.041666667,9065
6463,ant-strong_mut-absent,11,0.458333333,9065
6464,ant-strong_mut-strong,1,0.041666667,9065
6465,ant-strong_mut-weak,2,0.083333333,9065
6466,ant-weak_mut-absent,4,0.166666667,9065
6467,ant-weak_mut-strong,1,0.041666667,9065
6468,ant-weak_mut-weak,2,0.083333333,9065
6469,ant-absent_mut-absent,2,0.083333333,9064
6470,ant-absent_mut-weak,1,0.041666667,9064
6471,ant-strong_mut-absent,10,0.416666667,9064
6472,ant-strong_mut-strong,2,0.083333333,9064
6473,ant-strong_mut-weak,2,0.083333333,9064
6474,ant-weak_mut-absent,4,0.166666667,9064
6475,ant-weak_mut-weak,3,0.125,9064
6476,ant-absent_mut-absent,2,0.083333333,9063
6477,ant-absent_mut-strong,1,0.041666667,9063
6478,ant-strong_mut-absent,12,0.5,9063
6479,ant-strong_mut-strong,1,0.041666667,9063
6480,ant-strong_mut-weak,5,0.208333333,9063
6481,ant-weak_mut-absent,3,0.125,9063
6482,ant-absent_mut-absent,4,0.166666667,9062
6483,ant-strong_mut-absent,9,0.375,9062
6484,ant-strong_mut-strong,2,0.083333333,9062
6485,ant-strong_mut-weak,4,0.166666667,9062
6486,ant-weak_mut-absent,5,0.208333333,9062
6487,ant-absent_mut-absent,1,0.041666667,9061
6488,ant-strong_mut-absent,7,0.291666667,9061
6489,ant-strong_mut-strong,2,0.083333333,9061
6490,ant-strong_mut-weak,4,0.166666667,9061
6491,ant-weak_mut-absent,9,0.375,9061
6492,ant-weak_mut-weak,1,0.041666667,9061
6493,ant-absent_mut-absent,4,0.166666667,9060
6494,ant-strong_mut-absent,8,0.333333333,9060
6495,ant-strong_mut-strong,1,0.041666667,9060
6496,ant-strong_mut-weak,4,0.166666667,9060
6497,ant-weak_mut-absent,5,0.208333333,9060
6498,ant-weak_mut-strong,1,0.041666667,9060
6499,ant-weak_mut-weak,1,0.041666667,9060
6500,ant-absent_mut-absent,4,0.166666667,9059
6501,ant-absent_mut-weak,1,0.041666667,9059
6502,ant-strong_mut-absent,10,0.416666667,9059
6503,ant-strong_mut-strong,1,0.041666667,9059
6504,ant-strong_mut-weak,3,0.125,9059
6505,ant-weak_mut-absent,3,0.125,9059
6506,ant-weak_mut-strong,1,0.041666667,9059
6507,ant-weak_mut-weak,1,0.041666667,9059
6508,ant-absent_mut-absent,4,0.166666667,9058
6509,ant-absent_mut-weak,2,0.083333333,9058
6510,ant-strong_mut-absent,8,0.333333333,9058
6511,ant-strong_mut-strong,2,0.083333333,9058
6512,ant-strong_mut-weak,3,0.125,9058
6513,ant-weak_mut-absent,4,0.166666667,9058
6514,ant-weak_mut-weak,1,0.041666667,9058
6515,ant-absent_mut-absent,1,0.041666667,9057
6516,ant-absent_mut-weak,2,0.083333333,9057
