"","iteration","Absent","Mutualism_Antagonism","StrongW_Antagonism","StrongW_Mutualism"
"8558","870",13,5,29,23
"8559","8700",14,8,26,22
"8560","8701",15,11,26,18
"8561","8702",17,11,23,19
"8562","8703",16,6,26,22
"8563","8704",15,13,22,20
"8564","8705",13,8,28,21
"8565","8706",15,4,30,21
"8566","8707",15,11,25,19
"8567","8708",16,8,26,20
"8568","8709",12,3,32,23
"8569","871",16,6,28,20
"8570","8710",15,7,27,21
"8571","8711",17,11,24,18
"8572","8712",14,7,29,20
"8573","8713",13,8,28,21
"8574","8714",19,7,24,20
"8575","8715",15,6,28,21
"8576","8716",16,12,25,17
"8577","8717",14,12,24,20
"8578","8718",18,12,23,17
"8579","8719",22,8,24,16
"8580","872",15,9,21,25
"8581","8720",17,9,25,19
"8582","8721",15,8,24,23
"8583","8722",14,12,24,20
"8584","8723",18,9,23,20
"8585","8724",14,7,29,20
"8586","8725",17,11,24,18
"8587","8726",18,7,26,19
"8588","8727",15,14,23,18
"8589","8728",17,9,27,17
"8590","8729",18,9,28,15
"8591","873",19,15,20,16
"8592","8730",16,11,25,18
"8593","8731",17,7,23,23
"8594","8732",18,8,26,18
"8595","8733",15,12,24,19
"8596","8734",12,6,30,22
"8597","8735",14,3,28,25
"8598","8736",15,5,25,25
"8599","8737",19,11,23,17
"8600","8738",16,9,26,19
"8601","8739",22,12,20,16
"8602","874",19,12,25,14
"8603","8740",17,13,20,20
"8604","8741",14,9,24,23
"8605","8742",11,3,30,26
"8606","8743",16,11,23,20
"8607","8744",13,3,33,21
"8608","8745",14,8,25,23
"8609","8746",14,10,27,19
"8610","8747",18,12,24,16
"8611","8748",17,10,25,18
"8612","8749",16,7,26,21
"8613","875",17,12,25,16
"8614","8750",18,11,25,16
"8615","8751",19,11,23,17
"8616","8752",16,13,23,18
"8617","8753",13,12,25,20
"8618","8754",15,9,26,20
"8619","8755",18,6,25,21
"8620","8756",18,7,26,19
"8621","8757",15,10,25,20
"8622","8758",15,7,27,21
"8623","8759",15,9,25,21
"8624","876",15,6,29,20
"8625","8760",17,9,25,19
"8626","8761",17,13,22,18
"8627","8762",15,6,29,20
"8628","8763",16,7,28,19
"8629","8764",19,7,25,19
"8630","8765",17,7,27,19
"8631","8766",17,10,25,18
"8632","8767",19,12,22,17
"8633","8768",14,11,23,22
"8634","8769",16,12,25,17
"8635","877",19,12,25,14
"8636","8770",15,10,26,19
"8637","8771",18,6,25,21
"8638","8772",16,8,23,23
"8639","8773",14,11,25,20
"8640","8774",19,10,21,20
"8641","8775",16,8,27,19
"8642","8776",12,7,29,22
"8643","8777",15,11,25,19
"8644","8778",16,7,28,19
"8645","8779",13,10,25,22
"8646","878",15,4,30,21
"8647","8780",17,12,25,16
"8648","8781",21,11,22,16
"8649","8782",16,12,23,19
"8650","8783",17,12,23,18
"8651","8784",14,7,27,22
"8652","8785",14,10,24,22
"8653","8786",13,11,27,19
"8654","8787",15,7,29,19
"8655","8788",12,9,26,23
"8656","8789",16,8,25,21
"8657","879",11,4,31,24
"8658","8790",11,8,28,23
"8659","8791",15,9,27,19
"8660","8792",15,9,27,19
"8661","8793",12,13,23,22
"8662","8794",14,8,26,22
"8663","8795",11,8,27,24
"8664","8796",17,5,27,21
"8665","8797",14,10,26,20
"8666","8798",17,9,25,19
"8667","8799",15,8,29,18
"8668","88",16,9,26,19
"8669","880",17,8,26,19
"8670","8800",13,10,26,21
"8671","8801",18,12,23,17
"8672","8802",18,9,25,18
"8673","8803",16,6,30,18
"8674","8804",16,10,24,20
"8675","8805",15,10,26,19
"8676","8806",13,8,26,23
"8677","8807",16,13,23,18
"8678","8808",16,11,23,20
"8679","8809",14,10,26,20
"8680","881",14,8,27,21
"8681","8810",13,7,27,23
"8682","8811",16,11,25,18
"8683","8812",16,7,25,22
"8684","8813",14,11,26,19
"8685","8814",19,10,26,15
"8686","8815",16,7,25,22
"8687","8816",16,13,20,21
"8688","8817",13,4,30,23
"8689","8818",17,13,23,17
"8690","8819",20,12,22,16
"8691","882",13,8,27,22
"8692","8820",15,7,26,22
"8693","8821",18,12,21,19
"8694","8822",16,11,23,20
"8695","8823",13,10,28,19
"8696","8824",18,12,24,16
"8697","8825",14,7,27,22
"8698","8826",16,11,23,20
"8699","8827",17,12,22,19
"8700","8828",14,7,26,23
"8701","8829",13,9,26,22
"8702","883",14,6,29,21
"8703","8830",16,10,24,20
"8704","8831",16,12,23,19
"8705","8832",18,11,25,16
"8706","8833",18,10,27,15
"8707","8834",15,10,27,18
"8708","8835",14,9,26,21
"8709","8836",14,6,28,22
"8710","8837",17,12,23,18
"8711","8838",15,12,24,19
"8712","8839",14,6,30,20
"8713","884",17,8,23,22
"8714","8840",17,9,24,20
"8715","8841",16,10,24,20
"8716","8842",19,9,24,18
"8717","8843",14,9,25,22
"8718","8844",17,10,24,19
"8719","8845",15,8,27,20
"8720","8846",16,7,24,23
"8721","8847",16,10,24,20
"8722","8848",17,10,25,18
"8723","8849",10,9,25,26
"8724","885",15,5,28,22
"8725","8850",15,9,29,17
"8726","8851",13,10,29,18
"8727","8852",17,12,25,16
"8728","8853",19,10,23,18
"8729","8854",14,8,27,21
"8730","8855",14,9,26,21
"8731","8856",17,11,27,15
"8732","8857",15,9,27,19
"8733","8858",17,10,26,17
"8734","8859",16,14,24,16
"8735","886",15,14,24,17
"8736","8860",14,11,25,20
"8737","8861",12,5,30,23
"8738","8862",18,11,22,19
"8739","8863",15,5,27,23
"8740","8864",17,7,26,20
"8741","8865",20,7,26,17
"8742","8866",15,7,29,19
"8743","8867",17,13,21,19
"8744","8868",16,11,26,17
"8745","8869",15,13,23,19
"8746","887",13,8,24,25
"8747","8870",16,10,25,19
"8748","8871",18,9,23,20
"8749","8872",14,6,29,21
"8750","8873",18,11,26,15
"8751","8874",19,6,28,17
"8752","8875",17,5,31,17
"8753","8876",13,8,29,20
"8754","8877",11,9,28,22
"8755","8878",12,7,31,20
"8756","8879",17,12,21,20
"8757","888",15,14,22,19
"8758","8880",18,9,27,16
"8759","8881",13,10,25,22
"8760","8882",15,9,23,23
"8761","8883",10,6,30,24
"8762","8884",17,13,22,18
"8763","8885",16,7,26,21
"8764","8886",16,12,25,17
"8765","8887",12,7,28,23
"8766","8888",17,7,25,21
"8767","8889",14,7,25,24
"8768","889",13,7,29,21
"8769","8890",18,11,23,18
"8770","8891",19,14,22,15
"8771","8892",16,9,26,19
"8772","8893",15,8,26,21
"8773","8894",16,13,22,19
"8774","8895",13,8,30,19
"8775","8896",16,8,24,22
"8776","8897",13,8,29,20
"8777","8898",15,5,29,21
"8778","8899",19,11,25,15
"8779","89",14,9,26,21
"8780","890",20,9,23,18
"8781","8900",15,10,26,19
"8782","8901",13,6,28,23
"8783","8902",13,7,30,20
"8784","8903",19,14,20,17
"8785","8904",15,12,23,20
"8786","8905",11,11,28,20
"8787","8906",16,12,26,16
"8788","8907",13,5,28,24
"8789","8908",16,8,27,19
"8790","8909",11,10,27,22
"8791","891",15,12,23,20
"8792","8910",14,7,26,23
"8793","8911",17,8,24,21
"8794","8912",12,10,26,22
"8795","8913",17,11,25,17
"8796","8914",10,7,32,21
"8797","8915",13,10,27,20
"8798","8916",15,5,30,20
"8799","8917",20,12,24,14
"8800","8918",16,10,27,17
"8801","8919",16,9,24,21
"8802","892",15,9,25,21
"8803","8920",18,8,25,19
"8804","8921",22,14,19,15
"8805","8922",12,9,27,22
"8806","8923",14,12,22,22
"8807","8924",18,10,22,20
"8808","8925",13,6,27,24
"8809","8926",15,10,26,19
"8810","8927",18,9,24,19
"8811","8928",8,3,34,25
"8812","8929",14,8,25,23
"8813","893",16,8,29,17
"8814","8930",17,11,24,18
"8815","8931",15,12,24,19
"8816","8932",18,14,22,16
"8817","8933",14,8,27,21
"8818","8934",16,8,24,22
"8819","8935",18,11,22,19
"8820","8936",16,11,24,19
"8821","8937",13,9,24,24
"8822","8938",20,10,23,17
"8823","8939",18,12,22,18
"8824","894",18,12,24,16
"8825","8940",17,6,28,19
"8826","8941",13,6,29,22
"8827","8942",17,6,27,20
"8828","8943",21,10,22,17
"8829","8944",15,6,29,20
"8830","8945",18,9,26,17
"8831","8946",17,13,20,20
"8832","8947",16,10,27,17
"8833","8948",17,11,25,17
"8834","8949",15,13,24,18
"8835","895",15,10,26,19
"8836","8950",13,7,25,25
"8837","8951",14,7,27,22
"8838","8952",14,8,29,19
"8839","8953",16,12,26,16
"8840","8954",15,8,26,21
"8841","8955",17,8,26,19
"8842","8956",11,3,33,23
"8843","8957",17,8,25,20
"8844","8958",15,7,28,20
"8845","8959",15,11,25,19
"8846","896",16,10,25,19
"8847","8960",16,11,25,18
"8848","8961",14,8,29,19
"8849","8962",15,10,24,21
"8850","8963",17,11,27,15
"8851","8964",14,11,24,21
"8852","8965",20,7,28,15
"8853","8966",17,10,26,17
"8854","8967",14,9,26,21
"8855","8968",9,8,27,26
"8856","8969",15,12,25,18
"8857","897",15,13,21,21
"8858","8970",12,8,27,23
"8859","8971",15,8,26,21
"8860","8972",14,10,25,21
"8861","8973",14,9,24,23
"8862","8974",15,12,22,21
"8863","8975",17,7,27,19
"8864","8976",14,12,24,20
"8865","8977",13,7,28,22
"8866","8978",12,10,26,22
"8867","8979",18,11,23,18
"8868","898",15,11,24,20
"8869","8980",13,7,29,21
"8870","8981",11,5,31,23
"8871","8982",14,10,28,18
"8872","8983",12,8,26,24
"8873","8984",14,6,27,23
"8874","8985",14,10,25,21
"8875","8986",14,8,27,21
"8876","8987",14,9,25,22
"8877","8988",15,6,27,22
"8878","8989",14,6,27,23
"8879","899",16,6,27,21
"8880","8990",14,8,25,23
"8881","8991",16,11,25,18
"8882","8992",18,13,24,15
"8883","8993",14,11,24,21
"8884","8994",16,12,25,17
"8885","8995",16,7,27,20
"8886","8996",16,13,24,17
"8887","8997",19,15,23,13
"8888","8998",16,7,28,19
"8889","8999",12,11,25,22
"8890","9",15,7,25,23
"8891","90",18,6,25,21
"8892","900",19,14,22,15
"8893","9000",14,12,25,19
"8894","9001",20,11,24,15
"8895","9002",15,11,26,18
"8896","9003",16,7,26,21
"8897","9004",17,10,25,18
"8898","9005",15,9,25,21
"8899","9006",16,15,21,18
"8900","9007",16,9,25,20
"8901","9008",12,10,27,21
"8902","9009",16,12,24,18
"8903","901",15,9,27,19
"8904","9010",13,8,30,19
"8905","9011",12,10,25,23
"8906","9012",19,12,23,16
"8907","9013",15,7,26,22
"8908","9014",18,10,22,20
"8909","9015",9,10,28,23
"8910","9016",17,9,24,20
"8911","9017",16,12,25,17
"8912","9018",14,11,24,21
"8913","9019",20,6,25,19
"8914","902",16,8,23,23
"8915","9020",14,7,27,22
"8916","9021",16,9,26,19
"8917","9022",16,6,25,23
"8918","9023",16,6,28,20
"8919","9024",14,8,27,21
"8920","9025",11,7,27,25
"8921","9026",14,9,25,22
"8922","9027",15,11,24,20
"8923","9028",17,14,21,18
"8924","9029",14,8,25,23
"8925","903",18,9,27,16
"8926","9030",17,11,24,18
"8927","9031",13,8,26,23
"8928","9032",14,13,24,19
"8929","9033",14,11,26,19
"8930","9034",18,11,25,16
"8931","9035",11,9,29,21
"8932","9036",15,7,27,21
"8933","9037",14,12,24,20
"8934","9038",13,10,25,22
"8935","9039",16,14,21,19
"8936","904",14,7,26,23
"8937","9040",17,9,24,20
"8938","9041",16,6,29,19
"8939","9042",16,10,24,20
"8940","9043",19,11,22,18
"8941","9044",18,5,24,23
"8942","9045",15,9,27,19
"8943","9046",14,6,28,22
"8944","9047",17,10,26,17
"8945","9048",18,10,22,20
"8946","9049",20,5,26,19
"8947","905",19,12,22,17
"8948","9050",13,7,30,20
"8949","9051",8,6,27,29
"8950","9052",18,7,27,18
"8951","9053",15,12,20,23
"8952","9054",19,9,24,18
"8953","9055",14,11,25,20
"8954","9056",14,9,29,18
"8955","9057",16,14,21,19
"8956","9058",13,8,27,22
"8957","9059",16,13,21,20
"8958","906",17,8,27,18
"8959","9060",15,11,25,19
"8960","9061",16,12,22,20
"8961","9062",17,8,23,22
"8962","9063",14,7,27,22
"8963","9064",15,15,23,17
"8964","9065",14,3,28,25
"8965","9066",17,13,24,16
"8966","9067",17,11,26,16
"8967","9068",11,4,30,25
"8968","9069",16,10,24,20
"8969","907",14,4,27,25
"8970","9070",19,10,23,18
"8971","9071",13,4,29,24
"8972","9072",20,13,21,16
"8973","9073",15,8,28,19
"8974","9074",16,10,25,19
"8975","9075",20,16,21,13
"8976","9076",15,5,26,24
"8977","9077",17,9,26,18
"8978","9078",18,7,25,20
"8979","9079",13,7,28,22
"8980","908",16,10,23,21
"8981","9080",18,10,23,19
"8982","9081",16,8,24,22
"8983","9082",16,9,28,17
"8984","9083",15,12,24,19
"8985","9084",18,11,24,17
"8986","9085",14,9,27,20
"8987","9086",12,9,27,22
"8988","9087",12,10,25,23
"8989","9088",14,9,27,20
"8990","9089",13,7,30,20
"8991","909",14,6,29,21
"8992","9090",12,10,27,21
"8993","9091",17,10,26,17
"8994","9092",16,9,25,20
"8995","9093",19,10,23,18
"8996","9094",18,10,25,17
"8997","9095",12,10,28,20
"8998","9096",14,7,29,20
"8999","9097",18,7,26,19
"9000","9098",17,6,27,20
"9001","9099",17,11,24,18
"9002","91",8,6,30,26
"9003","910",17,10,24,19
"9004","9100",17,11,23,19
"9005","9101",10,9,25,26
"9006","9102",16,10,28,16
"9007","9103",14,9,28,19
"9008","9104",17,9,26,18
"9009","9105",11,8,29,22
"9010","9106",18,8,22,22
"9011","9107",14,5,27,24
"9012","9108",18,10,25,17
"9013","9109",16,12,23,19
"9014","911",14,10,24,22
"9015","9110",15,14,23,18
"9016","9111",17,9,24,20
"9017","9112",12,8,28,22
"9018","9113",18,10,24,18
"9019","9114",16,13,21,20
"9020","9115",16,7,25,22
"9021","9116",14,11,24,21
"9022","9117",12,10,27,21
"9023","9118",13,10,22,25
"9024","9119",15,10,26,19
"9025","912",15,9,25,21
"9026","9120",15,11,24,20
"9027","9121",16,13,24,17
"9028","9122",22,8,24,16
"9029","9123",13,8,30,19
"9030","9124",20,13,22,15
"9031","9125",18,5,27,20
"9032","9126",11,6,30,23
"9033","9127",12,6,28,24
"9034","9128",21,11,24,14
"9035","9129",18,12,26,14
"9036","913",12,10,28,20
"9037","9130",18,10,26,16
"9038","9131",16,7,27,20
"9039","9132",14,10,25,21
"9040","9133",19,11,25,15
"9041","9134",17,7,25,21
"9042","9135",13,8,27,22
"9043","9136",12,11,24,23
"9044","9137",17,7,25,21
"9045","9138",15,10,25,20
"9046","9139",16,14,22,18
"9047","914",16,8,27,19
"9048","9140",18,12,24,16
"9049","9141",22,12,24,12
"9050","9142",15,6,28,21
"9051","9143",15,11,24,20
"9052","9144",18,9,25,18
"9053","9145",16,7,29,18
"9054","9146",16,12,24,18
"9055","9147",18,11,24,17
"9056","9148",13,10,24,23
"9057","9149",19,14,20,17
"9058","915",15,6,26,23
"9059","9150",14,7,26,23
"9060","9151",13,12,26,19
"9061","9152",17,12,23,18
"9062","9153",15,15,21,19
"9063","9154",13,9,28,20
"9064","9155",14,9,25,22
"9065","9156",20,8,25,17
"9066","9157",13,8,26,23
"9067","9158",16,7,27,20
"9068","9159",15,8,30,17
"9069","916",17,11,24,18
"9070","9160",17,8,24,21
"9071","9161",18,13,21,18
"9072","9162",13,10,28,19
"9073","9163",13,5,28,24
"9074","9164",10,8,30,22
"9075","9165",16,5,28,21
"9076","9166",17,8,27,18
"9077","9167",15,9,26,20
"9078","9168",15,10,26,19
"9079","9169",15,9,27,19
"9080","917",12,10,26,22
"9081","9170",12,11,27,20
"9082","9171",17,11,25,17
"9083","9172",12,8,27,23
"9084","9173",19,9,23,19
"9085","9174",17,6,28,19
"9086","9175",16,8,26,20
"9087","9176",13,11,26,20
"9088","9177",13,15,22,20
"9089","9178",17,8,26,19
"9090","9179",13,6,27,24
"9091","918",17,7,25,21
"9092","9180",14,7,25,24
"9093","9181",19,11,24,16
"9094","9182",13,11,25,21
"9095","9183",15,10,24,21
"9096","9184",16,8,27,19
"9097","9185",15,3,27,25
"9098","9186",19,10,24,17
"9099","9187",15,11,24,20
"9100","9188",13,12,24,21
"9101","9189",14,9,29,18
"9102","919",15,10,28,17
"9103","9190",21,12,23,14
"9104","9191",17,11,25,17
"9105","9192",13,6,26,25
"9106","9193",13,9,26,22
"9107","9194",13,11,27,19
"9108","9195",12,9,28,21
"9109","9196",18,8,25,19
"9110","9197",12,9,25,24
"9111","9198",15,5,29,21
"9112","9199",17,9,26,18
"9113","92",19,8,23,20
"9114","920",19,12,24,15
"9115","9200",14,6,28,22
"9116","9201",13,12,25,20
"9117","9202",18,15,22,15
"9118","9203",16,5,29,20
"9119","9204",15,6,29,20
"9120","9205",15,10,28,17
"9121","9206",13,9,27,21
"9122","9207",16,10,24,20
"9123","9208",16,11,25,18
"9124","9209",12,7,27,24
"9125","921",16,8,28,18
"9126","9210",14,12,23,21
"9127","9211",16,9,26,19
"9128","9212",16,13,22,19
"9129","9213",13,10,26,21
"9130","9214",14,14,20,22
"9131","9215",16,12,24,18
"9132","9216",18,7,27,18
"9133","9217",14,8,26,22
"9134","9218",15,11,25,19
"9135","9219",20,8,25,17
"9136","922",15,12,23,20
"9137","9220",15,13,24,18
"9138","9221",17,9,29,15
"9139","9222",15,7,26,22
"9140","9223",17,7,24,22
"9141","9224",18,9,23,20
"9142","9225",16,9,27,18
"9143","9226",15,12,25,18
"9144","9227",15,7,28,20
"9145","9228",12,8,28,22
"9146","9229",16,9,27,18
"9147","923",14,10,27,19
"9148","9230",21,4,24,21
"9149","9231",14,10,26,20
"9150","9232",15,10,26,19
"9151","9233",13,10,25,22
"9152","9234",15,14,21,20
"9153","9235",17,10,24,19
"9154","9236",15,7,29,19
"9155","9237",19,12,23,16
"9156","9238",15,10,25,20
"9157","9239",16,10,25,19
"9158","924",15,8,26,21
"9159","9240",18,9,26,17
"9160","9241",16,12,24,18
"9161","9242",17,11,24,18
"9162","9243",18,7,27,18
"9163","9244",16,6,26,22
"9164","9245",14,8,26,22
"9165","9246",16,5,26,23
"9166","9247",13,10,27,20
"9167","9248",13,7,25,25
"9168","9249",13,9,27,21
"9169","925",13,7,28,22
"9170","9250",16,9,24,21
"9171","9251",18,15,20,17
"9172","9252",13,9,28,20
"9173","9253",14,8,26,22
"9174","9254",12,12,25,21
"9175","9255",17,12,22,19
"9176","9256",16,7,27,20
"9177","9257",18,8,25,19
"9178","9258",16,9,22,23
"9179","9259",15,8,24,23
"9180","926",13,8,26,23
"9181","9260",10,7,28,25
"9182","9261",19,14,21,16
"9183","9262",18,9,27,16
"9184","9263",17,14,22,17
"9185","9264",19,10,23,18
"9186","9265",16,11,24,19
"9187","9266",15,12,25,18
"9188","9267",15,8,29,18
"9189","9268",15,13,24,18
"9190","9269",15,5,27,23
"9191","927",15,11,24,20
"9192","9270",20,10,24,16
"9193","9271",16,13,23,18
"9194","9272",14,7,30,19
"9195","9273",11,10,27,22
"9196","9274",14,7,30,19
"9197","9275",15,6,26,23
"9198","9276",16,10,26,18
"9199","9277",17,14,23,16
"9200","9278",17,11,22,20
"9201","9279",18,7,25,20
"9202","928",11,5,29,25
"9203","9280",15,8,29,18
"9204","9281",14,11,24,21
"9205","9282",19,11,25,15
"9206","9283",16,11,26,17
"9207","9284",11,14,23,22
"9208","9285",20,9,24,17
"9209","9286",18,6,25,21
"9210","9287",15,8,27,20
"9211","9288",18,5,26,21
"9212","9289",14,9,24,23
"9213","929",13,11,27,19
"9214","9290",16,12,23,19
"9215","9291",14,10,28,18
"9216","9292",19,12,24,15
"9217","9293",13,7,30,20
"9218","9294",13,4,28,25
"9219","9295",14,15,21,20
"9220","9296",18,8,24,20
"9221","9297",17,10,24,19
"9222","9298",14,10,28,18
"9223","9299",13,5,30,22
"9224","93",14,11,25,20
"9225","930",14,11,23,22
"9226","9300",15,10,26,19
"9227","9301",20,9,23,18
"9228","9302",14,12,27,17
"9229","9303",17,8,29,16
"9230","9304",16,7,28,19
"9231","9305",14,11,26,19
"9232","9306",15,7,28,20
"9233","9307",21,11,26,12
"9234","9308",11,8,26,25
"9235","9309",18,9,27,16
"9236","931",13,9,26,22
"9237","9310",13,4,30,23
"9238","9311",10,6,28,26
"9239","9312",12,12,24,22
"9240","9313",16,8,26,20
"9241","9314",17,13,24,16
"9242","9315",17,13,22,18
"9243","9316",16,8,27,19
"9244","9317",15,11,24,20
"9245","9318",16,11,26,17
"9246","9319",13,9,25,23
"9247","932",11,9,25,25
"9248","9320",12,11,27,20
"9249","9321",15,8,25,22
"9250","9322",15,10,26,19
"9251","9323",13,4,31,22
"9252","9324",13,11,26,20
"9253","9325",17,8,26,19
"9254","9326",13,8,28,21
"9255","9327",16,10,25,19
"9256","9328",13,9,27,21
"9257","9329",16,9,25,20
"9258","933",20,13,24,13
"9259","9330",15,8,27,20
"9260","9331",9,3,29,29
"9261","9332",14,9,25,22
"9262","9333",16,9,25,20
"9263","9334",17,9,24,20
"9264","9335",16,8,25,21
"9265","9336",24,11,20,15
"9266","9337",16,8,26,20
"9267","9338",13,8,29,20
"9268","9339",17,10,25,18
"9269","934",15,11,25,19
"9270","9340",16,10,24,20
"9271","9341",16,12,22,20
"9272","9342",14,5,30,21
"9273","9343",16,13,21,20
"9274","9344",10,4,29,27
"9275","9345",17,8,23,22
"9276","9346",12,9,28,21
"9277","9347",16,10,26,18
"9278","9348",9,7,29,25
"9279","9349",17,7,29,17
"9280","935",16,12,23,19
"9281","9350",14,10,28,18
"9282","9351",12,11,23,24
"9283","9352",21,8,24,17
"9284","9353",15,13,24,18
"9285","9354",16,11,25,18
"9286","9355",15,9,25,21
"9287","9356",15,9,26,20
"9288","9357",14,5,30,21
"9289","9358",17,13,20,20
"9290","9359",14,7,28,21
"9291","936",15,5,26,24
"9292","9360",17,15,21,17
"9293","9361",16,10,26,18
"9294","9362",15,12,24,19
"9295","9363",10,8,30,22
"9296","9364",14,7,29,20
"9297","9365",19,8,25,18
"9298","9366",13,6,27,24
"9299","9367",14,7,24,25
"9300","9368",19,11,24,16
"9301","9369",17,11,27,15
"9302","937",12,9,27,22
"9303","9370",13,5,29,23
"9304","9371",14,6,31,19
"9305","9372",16,13,22,19
"9306","9373",17,6,26,21
"9307","9374",10,6,30,24
"9308","9375",14,12,24,20
"9309","9376",15,9,26,20
"9310","9377",15,8,26,21
"9311","9378",14,9,27,20
"9312","9379",16,8,27,19
"9313","938",12,9,29,20
"9314","9380",17,9,25,19
"9315","9381",16,16,23,15
"9316","9382",18,10,23,19
"9317","9383",13,12,25,20
"9318","9384",16,7,24,23
"9319","9385",14,7,27,22
"9320","9386",15,13,23,19
"9321","9387",16,14,22,18
"9322","9388",11,7,27,25
"9323","9389",15,9,27,19
"9324","939",15,7,26,22
"9325","9390",14,8,26,22
"9326","9391",16,10,27,17
"9327","9392",21,9,23,17
"9328","9393",13,11,26,20
"9329","9394",16,5,30,19
"9330","9395",17,8,27,18
"9331","9396",15,7,26,22
"9332","9397",17,9,24,20
"9333","9398",17,9,25,19
"9334","9399",14,9,24,23
"9335","94",12,8,29,21
"9336","940",20,8,25,17
"9337","9400",16,13,23,18
"9338","9401",11,8,26,25
"9339","9402",10,9,29,22
"9340","9403",13,12,26,19
"9341","9404",15,8,26,21
"9342","9405",17,11,21,21
"9343","9406",17,10,26,17
"9344","9407",15,10,28,17
"9345","9408",16,9,25,20
"9346","9409",12,11,25,22
"9347","941",13,10,28,19
"9348","9410",18,9,27,16
"9349","9411",18,14,20,18
"9350","9412",16,9,25,20
"9351","9413",17,11,24,18
"9352","9414",12,8,26,24
"9353","9415",14,11,23,22
"9354","9416",11,12,27,20
"9355","9417",13,8,26,23
"9356","9418",18,9,24,19
"9357","9419",16,8,27,19
"9358","942",16,13,24,17
"9359","9420",20,8,23,19
"9360","9421",18,8,26,18
"9361","9422",16,8,26,20
"9362","9423",13,10,25,22
"9363","9424",16,7,27,20
"9364","9425",10,8,27,25
"9365","9426",12,12,25,21
"9366","9427",14,10,24,22
"9367","9428",17,7,30,16
"9368","9429",10,7,30,23
"9369","943",10,8,29,23
"9370","9430",16,10,27,17
"9371","9431",19,10,22,19
"9372","9432",20,5,25,20
"9373","9433",12,10,26,22
"9374","9434",13,8,27,22
"9375","9435",15,12,25,18
"9376","9436",12,13,25,20
"9377","9437",12,15,23,20
"9378","9438",13,9,27,21
"9379","9439",18,10,25,17
"9380","944",14,7,26,23
"9381","9440",20,13,21,16
"9382","9441",18,11,22,19
"9383","9442",17,12,24,17
"9384","9443",18,8,26,18
"9385","9444",14,11,26,19
"9386","9445",20,12,21,17
"9387","9446",15,10,26,19
"9388","9447",21,9,24,16
"9389","9448",18,7,27,18
"9390","9449",18,8,24,20
"9391","945",13,6,29,22
"9392","9450",12,8,27,23
"9393","9451",17,9,24,20
"9394","9452",17,12,23,18
"9395","9453",14,16,21,19
"9396","9454",15,10,27,18
"9397","9455",14,8,25,23
"9398","9456",13,11,25,21
